pr_id,html_url,metric,original,optimized,delta,delta_pct
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,Total nloc,469.0,478.0,9.0,1.9189765458422177
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,Avg.NLOC,22.055555555555557,21.36842105263158,-0.6871345029239784,-3.115471297892093
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,AvgCCN,4.666666666666667,4.473684210526316,-0.192982456140351,-4.135338345864665
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,Fun Cnt,18.0,19.0,1.0,5.555555555555555
3146329050,https://github.com/microsoft/onnxruntime/pull/25066,Avg.token,188.0,182.68421052631575,-5.3157894736842195,-2.827547592385223
3167979829,https://github.com/microsoft/genaiscript/pull/1633,Total nloc,143.75,143.75,0.0,0.0
3167979829,https://github.com/microsoft/genaiscript/pull/1633,Avg.NLOC,13.42263269138269,13.42263269138269,0.0,0.0
3167979829,https://github.com/microsoft/genaiscript/pull/1633,AvgCCN,2.6427322677322675,2.6427322677322675,0.0,0.0
3167979829,https://github.com/microsoft/genaiscript/pull/1633,Fun Cnt,8.25,8.25,0.0,0.0
3167979829,https://github.com/microsoft/genaiscript/pull/1633,Avg.token,69.59027037777038,69.59027037777038,0.0,0.0
3119099358,https://github.com/tokens-studio/figma-plugin/pull/3412,Total nloc,122.5,154.33333333333334,31.833333333333343,25.98639455782314
3119099358,https://github.com/tokens-studio/figma-plugin/pull/3412,Avg.NLOC,13.833333333333332,19.03434343434343,5.201010101010102,37.59766338079592
3119099358,https://github.com/tokens-studio/figma-plugin/pull/3412,AvgCCN,3.4722222222222223,6.4996632996632995,3.027441077441077,87.19030303030301
3119099358,https://github.com/tokens-studio/figma-plugin/pull/3412,Fun Cnt,5.5,8.333333333333334,2.833333333333334,51.51515151515152
3119099358,https://github.com/tokens-studio/figma-plugin/pull/3412,Avg.token,82.66666666666666,117.41010101010102,34.74343434343436,42.028347996089956
3076655992,https://github.com/demergent-labs/azle/pull/3058,Total nloc,160.33333333333334,164.0,3.666666666666657,2.2869022869022806
3076655992,https://github.com/demergent-labs/azle/pull/3058,Avg.NLOC,9.327431827431829,9.60948310948311,0.282051282051281,3.023890040362158
3076655992,https://github.com/demergent-labs/azle/pull/3058,AvgCCN,1.249084249084249,1.326007326007326,0.0769230769230768,6.158357771260993
3076655992,https://github.com/demergent-labs/azle/pull/3058,Fun Cnt,12.0,12.0,0.0,0.0
3076655992,https://github.com/demergent-labs/azle/pull/3058,Avg.token,44.12311762311762,45.610297110297104,1.487179487179482,3.370522228012957
3262412016,https://github.com/microsoft/testfx/pull/6162,Total nloc,121.0,117.0,-4.0,-3.3057851239669422
3262412016,https://github.com/microsoft/testfx/pull/6162,Avg.NLOC,22.2,15.553030303030305,-6.6469696969696965,-29.941304941304946
3262412016,https://github.com/microsoft/testfx/pull/6162,AvgCCN,4.4,2.9166666666666665,-1.4833333333333338,-33.71212121212122
3262412016,https://github.com/microsoft/testfx/pull/6162,Fun Cnt,5.0,8.5,3.5,70.0
3262412016,https://github.com/microsoft/testfx/pull/6162,Avg.token,97.8,72.13636363636364,-25.663636363636357,-26.240936977133288
3220396620,https://github.com/cschleiden/go-workflows/pull/388,Total nloc,61.0,68.0,7.0,11.475409836065571
3220396620,https://github.com/cschleiden/go-workflows/pull/388,Avg.NLOC,6.428571428571429,19.892857142857142,13.464285714285714,209.4444444444444
3220396620,https://github.com/cschleiden/go-workflows/pull/388,AvgCCN,1.5714285714285714,2.428571428571429,0.8571428571428574,54.54545454545456
3220396620,https://github.com/cschleiden/go-workflows/pull/388,Fun Cnt,7.0,4.5,-2.5,-35.714285714285715
3220396620,https://github.com/cschleiden/go-workflows/pull/388,Avg.token,57.0,99.39285714285714,42.39285714285714,74.3734335839599
3137892942,https://github.com/primer/react/pull/6197,Total nloc,217.88888888888889,45.333333333333336,-172.55555555555554,-79.19428862825089
3137892942,https://github.com/primer/react/pull/6197,Avg.NLOC,21.672747293910977,13.77777777777778,-7.894969516133198,-36.42809750451579
3137892942,https://github.com/primer/react/pull/6197,AvgCCN,2.70196566402875,1.1111111111111112,-1.590854552917639,-58.877674653555914
3137892942,https://github.com/primer/react/pull/6197,Fun Cnt,9.444444444444445,2.6666666666666665,-6.777777777777779,-71.76470588235296
3137892942,https://github.com/primer/react/pull/6197,Avg.token,79.92733243202127,38.90740740740741,-41.01992502461386,-51.32152390986098
3113006799,https://github.com/mlflow/mlflow/pull/16039,Total nloc,182.0,217.0,35.0,19.230769230769234
3113006799,https://github.com/mlflow/mlflow/pull/16039,Avg.NLOC,15.4,15.75,0.3499999999999996,2.2727272727272703
3113006799,https://github.com/mlflow/mlflow/pull/16039,AvgCCN,2.9,3.25,0.3500000000000001,12.068965517241384
3113006799,https://github.com/mlflow/mlflow/pull/16039,Fun Cnt,10.0,12.0,2.0,20.0
3113006799,https://github.com/mlflow/mlflow/pull/16039,Avg.token,84.4,90.16666666666669,5.766666666666666,6.83254344391785
3113051088,https://github.com/celestiaorg/rsmt2d/pull/361,Total nloc,377.0,377.8333333333333,0.8333333333333144,0.2210433244915953
3113051088,https://github.com/celestiaorg/rsmt2d/pull/361,Avg.NLOC,14.706966606775604,14.787706022398742,0.0807394156231389,0.5489875497911425
3113051088,https://github.com/celestiaorg/rsmt2d/pull/361,AvgCCN,3.0453828641646976,3.0714479274390634,0.0260650632743657,0.8558878944606857
3113051088,https://github.com/celestiaorg/rsmt2d/pull/361,Fun Cnt,25.833333333333332,26.166666666666668,0.3333333333333357,1.2903225806451706
3113051088,https://github.com/celestiaorg/rsmt2d/pull/361,Avg.token,104.79097178524172,106.87574308349816,2.0847712982564275,1.9894569758632936
