pr_id,html_url,metric,original,optimized,delta,delta_pct
2260678480,https://github.com/OpenHFT/Chronicle-Wire/pull/984,Avg.NLOC,9.8,10.6,0.7999999999999989,8.163265306122437
2260678480,https://github.com/OpenHFT/Chronicle-Wire/pull/984,AvgCCN,1.6,1.4,-0.2000000000000001,-12.50000000000001
2260678480,https://github.com/OpenHFT/Chronicle-Wire/pull/984,Fun Cnt,5.0,5.0,0.0,0.0
2260678480,https://github.com/OpenHFT/Chronicle-Wire/pull/984,Avg.token,82.6,89.2,6.6000000000000085,7.990314769975798
2527565003,https://github.com/Kanaries/graphic-walker/pull/443,Total nloc,230.33333333333337,258.3333333333333,27.99999999999997,12.156295224312576
2527565003,https://github.com/Kanaries/graphic-walker/pull/443,Avg.NLOC,14.354166666666666,15.229166666666666,0.875,6.095791001451379
2527565003,https://github.com/Kanaries/graphic-walker/pull/443,AvgCCN,2.8958333333333335,2.8958333333333335,0.0,0.0
2527565003,https://github.com/Kanaries/graphic-walker/pull/443,Fun Cnt,13.333333333333334,13.333333333333334,0.0,0.0
2527565003,https://github.com/Kanaries/graphic-walker/pull/443,Avg.token,71.97916666666667,75.73958333333333,3.760416666666657,5.224312590448612
2524180167,https://github.com/mangiucugna/json_repair/pull/112,Total nloc,34.0,34.0,0.0,0.0
2524180167,https://github.com/mangiucugna/json_repair/pull/112,Avg.NLOC,15.5,15.5,0.0,0.0
2524180167,https://github.com/mangiucugna/json_repair/pull/112,AvgCCN,8.0,8.0,0.0,0.0
2524180167,https://github.com/mangiucugna/json_repair/pull/112,Fun Cnt,2.0,2.0,0.0,0.0
2524180167,https://github.com/mangiucugna/json_repair/pull/112,Avg.token,115.5,115.5,0.0,0.0
2524300649,https://github.com/mangiucugna/json_repair/pull/114,Total nloc,632.0,628.0,-4.0,-0.6329113924050633
2524300649,https://github.com/mangiucugna/json_repair/pull/114,Avg.NLOC,48.07692307692308,47.76923076923077,-0.3076923076923137,-0.6400000000000124
2524300649,https://github.com/mangiucugna/json_repair/pull/114,AvgCCN,17.846153846153847,17.846153846153847,0.0,0.0
2524300649,https://github.com/mangiucugna/json_repair/pull/114,Fun Cnt,13.0,13.0,0.0,0.0
2524300649,https://github.com/mangiucugna/json_repair/pull/114,Avg.token,273.7692307692308,274.46153846153845,0.6923076923076792,0.2528800224782194
